onset,duration,weight,trial_type
3.09,3.50,1,cue-hard
8.18,3.04,1,level4
17.24,3.50,1,cue-easy
22.33,1.07,1,level1
31.39,3.50,1,cue-easy
36.48,2.89,1,level3
45.53,3.50,1,cue-easy
50.61,1.33,1,level2
59.66,3.50,1,cue-hard
64.73,3.25,1,level5
73.79,3.50,1,cue-hard
78.86,6.00,1,error
87.93,3.50,1,cue-easy
93.01,0.69,1,level1
102.08,3.50,1,cue-hard
107.16,4.47,1,error
116.23,3.50,1,cue-hard
121.31,5.72,1,error
130.38,3.50,1,cue-hard
135.46,2.93,1,level5
144.51,3.50,1,cue-hard
149.59,2.67,1,level4
158.66,3.50,1,cue-easy
163.74,3.06,1,level3
172.80,3.50,1,cue-hard
177.88,3.56,1,level4
186.95,3.50,1,cue-hard
192.03,1.89,1,level4
201.10,3.50,1,cue-hard
206.16,5.20,1,error
215.23,3.50,1,cue-easy
220.31,1.64,1,level2
229.38,3.50,1,cue-hard
234.46,6.00,1,error
243.53,3.50,1,cue-hard
248.61,4.86,1,error
257.68,3.50,1,cue-easy
262.78,3.31,1,level3
271.85,3.50,1,cue-easy
276.95,0.72,1,level1
286.03,3.50,1,cue-easy
291.11,0.77,1,level1
300.18,3.50,1,cue-easy
305.26,1.12,1,level2
314.33,3.50,1,cue-easy
319.43,1.24,1,level2
328.52,3.50,1,cue-easy
333.60,4.11,1,level3
342.68,3.50,1,cue-hard
347.77,5.16,1,level5
356.83,3.50,1,cue-easy
361.93,4.49,1,error
371.00,3.50,1,cue-easy
376.08,3.81,1,level3
385.17,3.50,1,cue-hard
390.25,5.99,1,error
399.33,3.50,1,cue-easy
404.42,1.88,1,error
413.50,3.50,1,cue-easy
418.58,1.27,1,level1
427.65,3.50,1,cue-hard
432.73,2.45,1,level4
441.82,3.50,1,cue-hard
446.90,5.47,1,level6
455.99,3.50,1,cue-easy
461.07,0.69,1,level1
470.14,3.50,1,cue-hard
475.22,4.29,1,error
484.30,3.50,1,cue-hard
489.40,3.16,1,error
498.47,3.50,1,cue-easy
503.55,1.17,1,level2
512.64,3.50,1,cue-hard
517.74,2.97,1,level4
