onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.18,3.04,1,task-first
17.24,3.50,1,cue-hard_easy
22.33,1.07,1,task-hard_easy
31.39,3.50,1,cue-easy_easy
36.48,2.89,1,task-easy_easy
45.53,3.50,1,cue-easy_easy
50.61,1.33,1,task-easy_easy
59.66,3.50,1,cue-easy_hard
64.73,3.25,1,task-easy_hard
73.79,3.50,1,cue-hard_hard
78.86,6.00,1,error
87.93,3.50,1,cue-hard_easy
93.01,0.69,1,task-hard_easy
102.08,3.50,1,cue-easy_hard
107.16,4.47,1,error
116.23,3.50,1,cue-hard_hard
121.31,5.72,1,error
130.38,3.50,1,cue-hard_hard
135.46,2.93,1,task-hard_hard
144.51,3.50,1,cue-hard_hard
149.59,2.67,1,task-hard_hard
158.66,3.50,1,cue-hard_easy
163.74,3.06,1,task-hard_easy
172.80,3.50,1,cue-easy_hard
177.88,3.56,1,task-easy_hard
186.95,3.50,1,cue-hard_hard
192.03,1.89,1,task-hard_hard
201.10,3.50,1,cue-hard_hard
206.16,5.20,1,error
215.23,3.50,1,cue-hard_easy
220.31,1.64,1,task-hard_easy
229.38,3.50,1,cue-easy_hard
234.46,6.00,1,error
243.53,3.50,1,cue-hard_hard
248.61,4.86,1,error
257.68,3.50,1,cue-hard_easy
262.78,3.31,1,task-hard_easy
271.85,3.50,1,cue-easy_easy
276.95,0.72,1,task-easy_easy
286.03,3.50,1,cue-easy_easy
291.11,0.77,1,task-easy_easy
300.18,3.50,1,cue-easy_easy
305.26,1.12,1,task-easy_easy
314.33,3.50,1,cue-easy_easy
319.43,1.24,1,task-easy_easy
328.52,3.50,1,cue-easy_easy
333.60,4.11,1,task-easy_easy
342.68,3.50,1,cue-easy_hard
347.77,5.16,1,task-easy_hard
356.83,3.50,1,cue-hard_easy
361.93,4.49,1,error
371.00,3.50,1,cue-easy_easy
376.08,3.81,1,task-easy_easy
385.17,3.50,1,cue-easy_hard
390.25,5.99,1,error
399.33,3.50,1,cue-hard_easy
404.42,1.88,1,error
413.50,3.50,1,cue-easy_easy
418.58,1.27,1,task-easy_easy
427.65,3.50,1,cue-easy_hard
432.73,2.45,1,task-easy_hard
441.82,3.50,1,cue-hard_hard
446.90,5.47,1,task-hard_hard
455.99,3.50,1,cue-hard_easy
461.07,0.69,1,task-hard_easy
470.14,3.50,1,cue-easy_hard
475.22,4.29,1,error
484.30,3.50,1,cue-hard_hard
489.40,3.16,1,error
498.47,3.50,1,cue-hard_easy
503.55,1.17,1,task-hard_easy
512.64,3.50,1,cue-easy_hard
517.74,2.97,1,task-easy_hard
