onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,3.00,1,task-first
17.26,3.50,1,cue-easy_hard
22.34,4.40,1,task-easy_hard
31.41,3.50,1,cue-hard_hard
36.47,3.52,1,task-hard_hard
45.52,3.50,1,cue-hard_hard
50.61,5.22,1,task-hard_hard
59.66,3.50,1,cue-hard_easy
64.74,0.99,1,task-hard_easy
73.79,3.50,1,cue-easy_easy
78.86,1.51,1,task-easy_easy
87.91,3.50,1,cue-easy_easy
92.99,3.43,1,task-easy_easy
102.06,3.50,1,cue-easy_easy
107.12,1.69,1,task-easy_easy
116.17,3.50,1,cue-easy_easy
121.24,0.99,1,task-easy_easy
130.29,3.50,1,cue-easy_hard
135.36,2.45,1,task-easy_hard
144.41,3.50,1,cue-hard_hard
149.47,3.06,1,error
158.52,3.50,1,cue-hard_easy
163.59,1.17,1,task-hard_easy
172.64,3.50,1,cue-easy_easy
177.71,0.83,1,task-easy_easy
186.76,3.50,1,cue-easy_hard
191.84,4.49,1,task-easy_hard
200.89,3.50,1,cue-hard_easy
205.96,1.62,1,task-hard_easy
215.03,3.50,1,cue-easy_easy
220.11,3.44,1,task-easy_easy
229.16,3.50,1,cue-easy_hard
234.24,4.26,1,task-easy_hard
243.29,3.50,1,cue-hard_easy
248.36,3.87,1,task-hard_easy
257.43,3.50,1,cue-easy_easy
262.51,1.01,1,task-easy_easy
271.56,3.50,1,cue-easy_hard
276.63,3.58,1,task-easy_hard
285.69,3.50,1,cue-hard_easy
290.78,1.63,1,task-hard_easy
299.84,3.50,1,cue-easy_hard
304.93,6.00,1,error
314.01,3.50,1,cue-hard_easy
319.09,1.32,1,task-hard_easy
328.16,3.50,1,cue-easy_easy
333.25,3.33,1,task-easy_easy
342.31,3.50,1,cue-easy_hard
347.40,2.33,1,task-easy_hard
356.46,3.50,1,cue-hard_hard
361.55,4.07,1,task-hard_hard
370.61,3.50,1,cue-hard_hard
375.70,3.09,1,task-hard_hard
384.76,3.50,1,cue-hard_hard
389.85,3.41,1,error
398.91,3.50,1,cue-hard_hard
404.00,4.82,1,task-hard_hard
413.06,3.50,1,cue-hard_easy
418.15,4.71,1,task-hard_easy
427.21,3.50,1,cue-easy_hard
432.30,3.21,1,task-easy_hard
441.36,3.50,1,cue-hard_hard
446.45,3.02,1,task-hard_hard
455.51,3.50,1,cue-hard_easy
460.60,2.26,1,task-hard_easy
469.66,3.50,1,cue-easy_easy
474.75,0.99,1,task-easy_easy
483.82,3.50,1,cue-easy_hard
488.90,4.95,1,task-easy_hard
497.97,3.50,1,cue-hard_hard
503.05,4.80,1,task-hard_hard
512.10,3.50,1,cue-hard_easy
517.18,3.53,1,task-hard_easy
