onset,duration,weight,trial_type
3.10,3.50,1,cue-easy
8.20,1.19,1,level1
17.27,3.50,1,cue-hard
22.35,3.56,1,level6
31.42,3.50,1,cue-hard
36.50,2.88,1,level4
45.57,3.50,1,cue-hard
50.64,2.81,1,level5
59.71,3.50,1,cue-hard
64.77,4.32,1,level6
73.84,3.50,1,cue-easy
78.91,0.82,1,level1
87.97,3.50,1,cue-easy
93.04,2.54,1,level3
102.11,3.50,1,cue-easy
107.19,2.32,1,level2
116.26,3.50,1,cue-easy
121.34,2.92,1,level3
130.41,3.50,1,cue-easy
135.49,4.69,1,error
144.56,3.50,1,cue-hard
149.62,3.47,1,level4
158.69,3.50,1,cue-hard
163.77,4.91,1,level6
172.82,3.50,1,cue-hard
177.89,4.77,1,error
186.96,3.50,1,cue-hard
192.04,4.64,1,level5
201.11,3.50,1,cue-easy
206.18,3.52,1,error
215.24,3.50,1,cue-hard
220.33,4.64,1,error
229.39,3.50,1,cue-hard
234.48,4.82,1,level5
243.54,3.50,1,cue-hard
248.63,1.67,1,level4
257.69,3.50,1,cue-easy
262.76,3.47,1,level3
271.84,3.50,1,cue-easy
276.93,0.76,1,level1
285.99,3.50,1,cue-easy
291.08,0.92,1,level1
300.16,3.50,1,cue-hard
305.26,3.52,1,level5
314.34,3.50,1,cue-easy
319.43,0.69,1,level1
328.49,3.50,1,cue-hard
333.58,2.65,1,level4
342.66,3.50,1,cue-easy
347.76,1.27,1,level1
356.83,3.50,1,cue-easy
361.91,2.62,1,level2
370.98,3.50,1,cue-hard
376.08,3.60,1,level4
385.16,3.50,1,cue-hard
390.26,2.26,1,level4
399.35,3.50,1,cue-easy
404.43,2.01,1,level2
413.51,3.50,1,cue-easy
418.61,1.11,1,level2
427.68,3.50,1,cue-hard
432.78,5.08,1,level6
441.86,3.50,1,cue-easy
446.95,1.64,1,level3
456.01,3.50,1,cue-hard
461.11,2.89,1,level6
470.18,3.50,1,cue-easy
475.26,1.26,1,level2
484.33,3.50,1,cue-hard
489.41,5.47,1,error
498.50,3.50,1,cue-easy
503.58,2.37,1,level2
512.67,3.50,1,cue-easy
517.77,1.35,1,level1
