onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,2.97,1,task-first
17.26,3.50,1,cue-easy_hard
22.34,5.09,1,task-easy_hard
31.41,3.50,1,cue-hard_hard
36.49,2.95,1,task-hard_hard
45.56,3.50,1,cue-hard_easy
50.64,1.28,1,task-hard_easy
59.71,3.50,1,cue-easy_easy
64.79,2.94,1,error
73.84,3.50,1,cue-easy_easy
78.91,0.62,1,task-easy_easy
87.98,3.50,1,cue-easy_hard
93.04,2.46,1,task-easy_hard
102.11,3.50,1,cue-hard_easy
107.18,1.07,1,task-hard_easy
116.24,3.50,1,cue-easy_easy
121.33,0.98,1,error
130.38,3.50,1,cue-easy_easy
135.46,2.31,1,task-easy_easy
144.53,3.50,1,cue-easy_easy
149.60,2.33,1,task-easy_easy
158.66,3.50,1,cue-easy_hard
163.75,2.87,1,task-easy_hard
172.81,3.50,1,cue-hard_easy
177.88,3.82,1,task-hard_easy
186.95,3.50,1,cue-easy_easy
192.01,1.02,1,task-easy_easy
201.08,3.50,1,cue-easy_hard
206.16,2.61,1,task-easy_hard
215.23,3.50,1,cue-hard_easy
220.31,0.71,1,task-hard_easy
229.38,3.50,1,cue-easy_easy
234.46,3.20,1,task-easy_easy
243.53,3.50,1,cue-easy_easy
248.61,2.95,1,error
257.68,3.50,1,cue-easy_hard
262.76,2.29,1,task-easy_hard
271.83,3.50,1,cue-hard_hard
276.92,3.76,1,task-hard_hard
286.00,3.50,1,cue-hard_easy
291.08,1.82,1,task-hard_easy
300.17,3.50,1,cue-easy_hard
305.27,3.87,1,error
314.35,3.50,1,cue-hard_easy
319.43,1.05,1,task-hard_easy
328.50,3.50,1,cue-easy_hard
333.60,4.07,1,error
342.68,3.50,1,cue-hard_hard
347.77,4.13,1,task-hard_hard
356.85,3.50,1,cue-hard_hard
361.93,2.54,1,task-hard_hard
371.02,3.50,1,cue-hard_hard
376.12,3.68,1,task-hard_hard
385.18,3.50,1,cue-hard_hard
390.27,3.52,1,task-hard_hard
399.35,3.50,1,cue-hard_easy
404.45,2.69,1,task-hard_easy
413.53,3.50,1,cue-easy_hard
418.62,4.40,1,task-easy_hard
427.70,3.50,1,cue-hard_hard
432.80,3.49,1,task-hard_hard
441.89,3.50,1,cue-hard_hard
446.97,4.52,1,task-hard_hard
456.05,3.50,1,cue-hard_hard
461.15,3.87,1,task-hard_hard
470.24,3.50,1,cue-hard_easy
475.32,4.38,1,task-hard_easy
484.39,3.50,1,cue-easy_easy
489.47,2.32,1,task-easy_easy
498.55,3.50,1,cue-easy_hard
503.64,2.30,1,task-easy_hard
512.72,3.50,1,cue-hard_easy
517.80,4.81,1,task-hard_easy
